id,mapped_to
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fannkuch_redux---24,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fannkuch_redux---26
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fannkuch_redux---25,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fannkuch_redux---2
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fannkuch_redux---26,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fannkuch_redux---27
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fannkuch_redux---27,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fannkuch_redux---28
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fannkuch_redux---28,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fannkuch_redux---18
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fannkuch_redux---29,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fannkuch_redux---8
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fannkuch_redux---3,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fannkuch_redux---7
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fannkuch_redux---4,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fannkuch_redux---21
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fannkuch_redux---5,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fannkuch_redux---10
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fannkuch_redux---6,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fannkuch_redux---3
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fannkuch_redux---7,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fannkuch_redux---25
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fannkuch_redux---8,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fannkuch_redux---15
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fannkuch_redux---9,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fannkuch_redux---16
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---0,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---14
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---1,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---6
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---10,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---6
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---11,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---4
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---12,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---2
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---13,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---11
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---14,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---2
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---15,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---17
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---16,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---19
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---17,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---12
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---18,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---23
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---19,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---29
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---2,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---1
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---20,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---19
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---21,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---2
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---22,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---3
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---23,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---21
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---24,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---16
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---25,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---21
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---26,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---25
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---27,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---21
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---28,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---26
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---29,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---16
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---3,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---25
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---4,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---6
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---5,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---1
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---6,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---20
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---7,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---25
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---8,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---13
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---9,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#fasta---0
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---0,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---4
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---1,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---12
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---10,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---1
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---11,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---19
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---12,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---21
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---13,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---16
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---14,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---6
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---15,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---18
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---16,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---15
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---17,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---0
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---18,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---20
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---19,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---14
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---2,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---4
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---20,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---8
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---21,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---28
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---22,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---28
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---23,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---8
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---24,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---5
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---25,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---1
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---26,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---10
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---27,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---8
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---28,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---6
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---29,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---10
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---3,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---0
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---4,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---16
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---5,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---23
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---6,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---21
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---7,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---6
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---8,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---24
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---9,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#nbody---23
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---0,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---14
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---1,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---18
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---10,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---29
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---11,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---12
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---12,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---16
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---13,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---21
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---14,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---11
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---15,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---0
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---16,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---25
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---17,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---10
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---18,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---9
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---19,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---1
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---2,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---16
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---20,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---9
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---21,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---1
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---22,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---7
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---23,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---13
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---24,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---29
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---25,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---14
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---26,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---25
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---27,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---4
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---28,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---4
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---29,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---11
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---3,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---26
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---4,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---17
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---5,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---9
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---6,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---22
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---7,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---28
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---8,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---11
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---9,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#richards---20
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---0,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---10
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---1,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---14
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---10,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---13
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---11,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---29
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---12,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---7
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---13,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---26
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---14,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---19
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---15,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---29
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---16,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---5
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---17,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---0
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---18,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---16
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---19,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---8
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---2,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---3
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---20,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---28
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---21,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---16
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---22,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---14
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---23,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---26
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---24,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---21
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---25,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---19
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---26,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---1
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---27,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---1
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---28,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---18
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---29,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---9
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---3,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---29
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---4,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---28
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---5,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---8
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---6,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---21
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---7,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---8
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---8,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---19
warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---9,warmup_results_0_8_openbsd1_i7_4790___C-default-c.json#spectralnorm---3
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---0,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---11
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---1,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---25
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---10,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---20
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---11,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---24
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---12,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---21
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---13,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---7
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---14,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---25
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---15,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---22
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---16,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---21
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---17,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---18
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---18,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---21
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---19,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---24
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---2,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---20
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---20,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---28
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---21,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---14
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---22,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---18
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---23,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---24
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---24,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---7
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---25,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---7
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---26,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---28
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---27,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---0
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---28,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---20
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---29,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---17
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---3,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---18
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---4,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---26
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---5,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---14
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---6,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---24
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---7,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---14
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---8,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---6
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---9,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#binarytrees---29
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#fannkuch_redux---0,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#fannkuch_redux---9
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#fannkuch_redux---1,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#fannkuch_redux---6
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#fannkuch_redux---10,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#fannkuch_redux---1
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#fannkuch_redux---11,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#fannkuch_redux---25
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#fannkuch_redux---12,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#fannkuch_redux---25
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#fannkuch_redux---13,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#fannkuch_redux---24
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#fannkuch_redux---14,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#fannkuch_redux---12
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#fannkuch_redux---15,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#fannkuch_redux---25
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#fannkuch_redux---16,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#fannkuch_redux---13
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#fannkuch_redux---17,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#fannkuch_redux---26
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#fannkuch_redux---18,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#fannkuch_redux---20
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#fannkuch_redux---19,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#fannkuch_redux---5
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#fannkuch_redux---2,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#fannkuch_redux---23
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#fannkuch_redux---20,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#fannkuch_redux---17
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#fannkuch_redux---21,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#fannkuch_redux---1
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#fannkuch_redux---22,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#fannkuch_redux---23
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#fannkuch_redux---23,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#fannkuch_redux---28
warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#fannkuch_redux---24,warmup_results_0_8_openbsd1_i7_4790___Hotspot-default-java.json#fannkuch_redux---0
